Name,Class,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20
sgbeet054.png,s,0.2483807,0.1367894,0.2735787,0.1871855,0.1655871,0.1655871,0.3257747,0.1295899,0.2285822,0.1511882,0.1259902,0.2213828,0.2663793,0.2069839,0.1583877,0.1871855,0.2141833,0.3833702,0.2483807,0.2519804
sgbeet055.png,s,0.1789439,0.411571,0.1759615,0.2445567,0.1819263,0.2430655,0.2266623,0.2057855,0.1565759,0.2087679,0.2475391,0.1714879,0.1521023,0.1789439,0.2803454,0.3325374,0.1043839,0.1386815,0.2475391,0.1655231
sgbeet056.png,s,0.1129703,0.1258811,0.4131483,0.1291089,0.1872078,0.09037621,0.3453662,0.1613861,0.1258811,0.2872672,0.08392076,0.2001187,0.1291089,0.393782,0.3098613,0.1226534,0.1097425,0.09683164,0.3518217,0.1484752
sgbeet057.png,s,0.08942351,0.3807274,0.2791097,0.1436196,0.1111019,0.2194941,0.2371078,0.08535881,0.1978157,0.2520117,0.3522744,0.3495646,0.1070372,0.2330431,0.2885941,0.1815568,0.1138117,0.2032353,0.1693627,0.1029725
sgbeet058.png,s,0.07171135,0.2543363,0.3289161,0.2438186,0.1635019,0.220871,0.3327407,0.1109136,0.1950549,0.3384776,0.2686785,0.1472473,0.157765,0.1682826,0.3356091,0.1663703,0.1615896,0.1166505,0.2686785,0.1099574
sgbeet059.png,s,0.1771747,0.2013349,0.2275084,0.1993215,0.1228143,0.2174416,0.213415,0.2536819,0.1389211,0.2174416,0.1530145,0.4530034,0.2577086,0.3362292,0.1369077,0.179188,0.1711346,0.1812014,0.2093883,0.1812014
sgbeet060.png,s,0.1195518,0.1922205,0.3609994,0.2414477,0.1875322,0.3000515,0.2953632,0.1781556,0.1664348,0.339902,0.09611024,0.1148635,0.1429933,0.2719216,0.2273827,0.1594023,0.2109737,0.0586038,0.3352138,0.1359608
sgbeet061.png,s,0.1304451,0.5208419,0.2139675,0.2158444,0.1745524,0.2374288,0.2139675,0.1210605,0.1032299,0.2590133,0.2017676,0.2862284,0.1407681,0.2355519,0.2120906,0.2524441,0.1238759,0.1557833,0.1886292,0.111676
sgbeet062.png,s,0.2391666,0.196883,0.1770626,0.2431307,0.2167034,0.2946638,0.2920211,0.2946638,0.07267494,0.2140607,0.1096731,0.258987,0.1730985,0.3488397,0.1757412,0.2774861,0.134779,0.1427071,0.211418,0.1863121
sgbeet063.png,s,0.1924588,0.1377228,0.3036965,0.1942245,0.1712707,0.2983994,0.2524918,0.1889274,0.1006436,0.3248846,0.1377228,0.1606766,0.1959902,0.2648516,0.2577888,0.3107592,0.2065842,0.04414193,0.2860397,0.1942245
sgbeet064.png,s,0.2104005,0.307382,0.2449194,0.3616259,0.1380754,0.2432756,0.2219068,0.1216378,0.3254633,0.1462941,0.2120443,0.207113,0.2268381,0.1479379,0.1594442,0.2827257,0.2202631,0.207113,0.1676629,0.1216378
sgbeet065.png,s,0.1860447,0.3881277,0.1667987,0.2566133,0.1475527,0.4266197,0.1475527,0.3303897,0.05132267,0.2277443,0.067361,0.076984,0.115476,0.1764217,0.202083,0.3624663,0.09302234,0.08019167,0.211706,0.211706
sgbeet066.png,s,0.08640135,0.4777487,0.1728027,0.3278169,0.08640135,0.2922399,0.1829676,0.06607162,0.3049459,0.1321432,0.1499318,0.1728027,0.1550142,0.1346845,0.1118135,0.3557703,0.152473,0.2414155,0.1550142,0.2160034
sgbeet067.png,s,0.20478,0.1698175,0.2297531,0.1997853,0.3446297,0.1298605,0.2147692,0.2946834,0.09489804,0.2247585,0.1598283,0.08990341,0.2397424,0.259721,0.1848014,0.2547263,0.1748122,0.1698175,0.4145546,0.1398497
sgbeet068.png,s,0.1240926,0.07713866,0.2951392,0.1341542,0.3186162,0.1777543,0.3722779,0.2917854,0.07043095,0.2951392,0.1576312,0.1542773,0.1442158,0.3789856,0.2247083,0.1643389,0.1308003,0.06372324,0.3018469,0.1475696
sgbeet069.png,s,0.1199341,0.2782471,0.2950378,0.1199341,0.1607117,0.1535156,0.2830444,0.1391235,0.1727051,0.3406128,0.3622009,0.2902405,0.08875122,0.1894958,0.3598022,0.1343262,0.09354858,0.1799011,0.2422668,0.07435913
sgbeet070.png,s,0.2519535,0.2395113,0.295501,0.1835217,0.191298,0.2270692,0.2908352,0.2441771,0.1119793,0.3094984,0.1026477,0.1928533,0.1617479,0.2426219,0.2177376,0.2068507,0.2037401,0.1430847,0.2768378,0.2364008
sgbeet071.png,s,0.124914,0.1606037,0.3241816,0.2200866,0.2022417,0.1264011,0.3197204,0.1858839,0.1234269,0.3643325,0.1814227,0.1353235,0.06989235,0.2602375,0.3286428,0.1338364,0.2230607,0.04758628,0.3717678,0.1531684
sgbeet072.png,s,0.1853233,0.02685844,0.362589,0.1530931,0.1316064,0.05103104,0.4270492,0.1450356,0.120863,0.276642,0.06983195,0.276642,0.05371688,0.3706465,0.2954428,0.2470977,0.1423497,0.1181771,0.2605269,0.1530931
sgbeet073.png,s,0.1108071,0.4622921,0.1965933,0.2609329,0.1322537,0.4027184,0.1358281,0.1811041,0.1274878,0.2049336,0.2382949,0.1977848,0.165615,0.1942104,0.1989762,0.2025507,0.1977848,0.2025507,0.1846786,0.1489343
sgbeet074.png,s,0.09690775,0.1786143,0.286923,0.2071166,0.2033163,0.2071166,0.3705297,0.1273102,0.150112,0.300224,0.2926234,0.1729138,0.1102088,0.2470198,0.2964237,0.188115,0.2432195,0.05890471,0.2717218,0.1862149
sgbeet075.png,s,0.2473222,0.184709,0.2504529,0.2254076,0.1158345,0.1878397,0.3161968,0.2222769,0.1283571,0.3255888,0.09391983,0.1408798,0.2222769,0.2316689,0.1815783,0.3068048,0.156533,0.2128849,0.2535836,0.2786288
sgbeet076.png,s,0.07636898,0.31685,0.2502303,0.1251151,0.4874616,0.1283649,0.1478633,0.1576126,0.152738,0.203109,0.5313331,0.1446136,0.09424257,0.1413639,0.1673618,0.07311924,0.08449334,0.1592375,0.2128582,0.08286847
sgbeet077.png,s,0.1023914,0.1809708,0.316699,0.1619213,0.2416913,0.07977004,0.2964588,0.1714461,0.201211,0.3774194,0.1869238,0.2655033,0.06905466,0.3559887,0.2726469,0.1369187,0.1583495,0.04405211,0.304793,0.1238222
sgbeet078.png,s,0.1819898,0.1858011,0.3201496,0.224867,0.2439235,0.2420178,0.3239609,0.2391594,0.1000467,0.2677442,0.1724615,0.1762728,0.153405,0.2582159,0.2706026,0.1543578,0.2000935,0.08956566,0.3144326,0.1495937
sgbeet079.png,s,0.3238393,0.2503912,0.1786124,0.2303599,0.1669275,0.2804381,0.2019822,0.3188314,0.1168492,0.2136671,0.1769431,0.2270213,0.1669275,0.3154929,0.2487219,0.170266,0.1769431,0.2153364,0.1819509,0.1652582
sgbeet080.png,s,0.2288818,0.0731478,0.3043892,0.221803,0.1510148,0.1958473,0.3586602,0.2973104,0.1085419,0.3492217,0.1368572,0.132138,0.2288818,0.2170838,0.2312414,0.233601,0.132138,0.1085419,0.3067488,0.1462956
