Name,Class,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80
potato029.png,p,0.07254166,0.06347395,0.1269479,0,0.04533854,0.1722865,0.01813542,0.09067708,0.09974478,0.1269479,0,0.03627083,0.07254166,0,0.07254166,0.03627083,0.02720312,0.07254166,0.1450833,0.08160937,0.04533854,0.03627083,0.07254166,0.08160937,0.02720312,0.1632187,0,0.06347395,0.03627083,0.07254166,0.009067708,0.06347395,0.1632187,0.009067708,0.154151,0.09974478,0.08160937,0.1994896,0.2538958,0.07254166,0.09067708,0.07254166,0.1088125,0.1360156,0.1178802,0.1269479,0.1269479,0.1994896,0.01813542,0.07254166,0,0.09974478,0.009067708,0.1994896,0.03627083,0.1088125,0,0.05440624,0.04533854,0.1813542,0.06347395,0.04533854,0.07254166,0.2538958,0.01813542,0.3627083,0.07254166,0.1360156,0.2266927,0.03627083,0.08160937,0.1632187,0.09974478,0.09067708,0.154151,0.09974478,0.08160937,0.1088125,0.05440624,0.01813542
potato030.png,p,0.1866833,0.2133523,0.06667259,0.08000711,0.1866833,0,0.1466797,0.01333452,0.05333808,0.06667259,0,0.2666904,0,0.1200107,0.04000356,0.1333452,0.06667259,0.02666904,0.02666904,0.02666904,0.1866833,0.1333452,0,0.04000356,0.1466797,0,0.06667259,0,0.1600142,0.02666904,0.2800249,0.2266868,0.01333452,0.02666904,0.1733487,0.01333452,0,0.04000356,0.05333808,0.05333808,0.1600142,0.1200107,0.05333808,0.06667259,0.1200107,0.01333452,0.04000356,0,0.05333808,0.04000356,0.09334163,0.1200107,0.02666904,0.1466797,0.06667259,0,0,0.01333452,0.01333452,0.04000356,0.05333808,0.1200107,0.1066762,0.06667259,0.386701,0.02666904,0,0.2133523,0.1200107,0.02666904,0.09334163,0.2266868,0,0.02666904,0.04000356,0.08000711,0.06667259,0.09334163,0.06667259,0.09334163
potato031.png,p,0.1257192,0.06585292,0.02993315,0.1376925,0.07183955,0.1376925,0.06585292,0.02394652,0.1017727,0.05387966,0.06585292,0.01197326,0.1436791,0.01197326,0.1257192,0.05387966,0.1077593,0.1496657,0.02993315,0.1676256,0.2514384,0.1017727,0.01197326,0.1197326,0.01795989,0.03591977,0.02394652,0.02394652,0.1077593,0.07183955,0.1197326,0.03591977,0.08979943,0.04789303,0.07782618,0.1376925,0.01795989,0.02993315,0.05986629,0.3113047,0.1077593,0.04190641,0.1736122,0.1376925,0.1556524,0.3172913,0.1077593,0.05986629,0.1376925,0.09578606,0,0.1317058,0.07183955,0.1017727,0.01197326,0.08979943,0,0.1197326,0.113746,0.05986629,0.02993315,0.1017727,0.08381281,0.08381281,0.01197326,0.1077593,0.1317058,0.05387966,0.05387966,0.06585292,0.04789303,0.09578606,0.1077593,0.2693983,0.1017727,0.2155187,0.06585292,0.04789303,0.1496657,0.04190641
potato032.png,p,0,0.04104777,0.1026194,0.02052389,0,0.06157166,0.02052389,0.1436672,0.04104777,0.08209555,0,0.02052389,0.08209555,0.06157166,0.06157166,0,0.1436672,0.1436672,0.2257628,0.08209555,0,0.02052389,0.184715,0,0.02052389,0.04104777,0,0.1436672,0.1026194,0.184715,0.04104777,0.02052389,0.2257628,0,0.02052389,0,0,0.2257628,0.1231433,0,0.04104777,0.04104777,0.1641911,0,0.1641911,0.1026194,0.04104777,0.1026194,0.02052389,0.1231433,0.02052389,0.02052389,0.06157166,0.02052389,0,0.1436672,0.02052389,0.04104777,0,0.02052389,0.08209555,0.1026194,0,0.4925733,0.1436672,0.2462866,0.184715,0,0.1231433,0,0.04104777,0,0.1026194,0.2052389,0.02052389,0.2052389,0.08209555,0.02052389,0,0.02052389
potato033.png,p,0.1881834,0.05447413,0.2228487,0.05447413,0.1188527,0.153518,0.04456975,0.04952194,0.1931356,0.06437852,0.06437852,0.07923511,0.1039961,0.009904388,0.07923511,0.1386614,0.1436136,0.08913949,0.1089483,0.1386614,0.1980878,0.1485658,0.2872273,0.1089483,0.07923511,0.06437852,0.02971317,0.09409169,0.1337092,0.1238049,0.06933071,0.07923511,0.1238049,0.06437852,0.128757,0.02971317,0.09904388,0.07923511,0.08913949,0.1436136,0.09904388,0.1089483,0.1436136,0.04456975,0.2377053,0.07923511,0.1386614,0.06437852,0.1238049,0.07428291,0.009904388,0.04952194,0.05942633,0.1584702,0.02971317,0.07923511,0.01485658,0.04456975,0.06933071,0.1039961,0.08913949,0.09904388,0.07428291,0.08913949,0.03961755,0.07428291,0.06437852,0.08913949,0.1039961,0.06437852,0.1436136,0.153518,0.04456975,0.06933071,0.1980878,0.1337092,0.04952194,0.1188527,0.1039961,0.09409169
potato034.png,p,0.08523072,0.1448922,0.1107999,0.2002922,0.1491538,0.03409229,0.09801532,0.01278461,0.0468769,0.0468769,0.1491538,0.1917691,0.06392304,0.1661999,0.008523072,0.09801532,0.1107999,0.07670765,0.1022769,0.09375379,0.2812614,0.1363692,0.03835382,0.0468769,0.1619384,0.05113843,0.08949225,0.0596615,0.1917691,0.03409229,0.1960306,0.07244611,0.09801532,0.1107999,0.08949225,0.03835382,0.0468769,0.008523072,0.0596615,0.0596615,0.1619384,0.09375379,0.1022769,0.08949225,0.1704614,0.02130768,0.02556922,0.02130768,0.08523072,0.119323,0.1321076,0.06392304,0.1363692,0.1917691,0.09801532,0.04261536,0.0468769,0.04261536,0.004261536,0.1661999,0.02983075,0.0468769,0.2258614,0.04261536,0.1576768,0.03409229,0.03409229,0.07670765,0.09375379,0.2471691,0.1278461,0.1875076,0.0596615,0.1022769,0.1321076,0.07670765,0.02556922,0.02130768,0.04261536,0.0596615
potato035.png,p,0.1001237,0.130717,0.04449941,0.2113722,0.1557479,0.1001237,0.2113722,0.02503092,0.0417182,0.1223734,0.1779976,0.07787397,0.07509276,0.1585291,0.02503092,0.1557479,0.0639679,0.01112485,0.08065518,0.1223734,0.09734246,0.1668728,0.0417182,0.09456125,0.08065518,0.06953033,0.1223734,0.07231154,0.05562426,0.06953033,0.1223734,0.1640916,0.06953033,0.1891225,0.1279358,0.06674912,0.08065518,0.07231154,0.0417182,0.04728062,0.05006184,0.07787397,0.06953033,0.09734246,0.1446231,0.02503092,0.0639679,0.04449941,0.1223734,0.04728062,0.2364031,0.06953033,0.1640916,0.06674912,0.1279358,0.03615577,0.1501855,0.05840548,0.01946849,0.116811,0.06953033,0.1223734,0.1029049,0.05562426,0.0639679,0.1807788,0.06674912,0.04449941,0.1112485,0.3226207,0.1195922,0.1112485,0.07787397,0.06118669,0.1334982,0.09734246,0.07231154,0.04728062,0.05562426,0.1390607
potato036.png,p,0.1409916,0.04431163,0.1450199,0.2255865,0.06848161,0.1812749,0.1208499,0.04833996,0.1571049,0.04431163,0.03222664,0.0402833,0.1611332,0.02416998,0.1369632,0.0402833,0.1248782,0.1893315,0.04833996,0.1289066,0.07653827,0.09265159,0.05639662,0.05639662,0.06445328,0.1409916,0.04431163,0.05639662,0.1127932,0.08459494,0.0805666,0.03625497,0.1812749,0.00805666,0.06445328,0.1248782,0.06445328,0.0805666,0.1530765,0.1450199,0.06042495,0.09265159,0.1571049,0.0805666,0.2457281,0.1933599,0.03625497,0.06445328,0.1047366,0.0805666,0.02819831,0.1208499,0.1047366,0.07653827,0.00805666,0.1732182,0.00805666,0.1772465,0.1409916,0.1127932,0.07653827,0.06042495,0.0402833,0.1289066,0.06445328,0.1530765,0.1127932,0.0805666,0.07250994,0.01611332,0.09265159,0.1087649,0.1450199,0.07250994,0.1369632,0.1329349,0.07653827,0.1047366,0.2215582,0.00805666
potato037.png,p,0.1214664,0.1315886,0.08097763,0.2834217,0.06073322,0.1214664,0.1214664,0.06073322,0.04048881,0.08097763,0.1821997,0.2024441,0.06073322,0.09109983,0.03036661,0.101222,0.2328107,0.0101222,0.05061102,0.04048881,0.02024441,0.09109983,0.02024441,0.08097763,0.1315886,0.1315886,0.08097763,0.2631773,0.02024441,0.08097763,0.2125663,0.09109983,0.151833,0.101222,0.2024441,0.02024441,0,0.02024441,0.03036661,0.06073322,0.1113442,0.2024441,0.101222,0.09109983,0.1113442,0.101222,0.06073322,0.0101222,0.1113442,0.05061102,0.02024441,0.08097763,0.101222,0.0101222,0.101222,0.04048881,0.03036661,0.06073322,0.101222,0.1619553,0.07085542,0.1720774,0.2226885,0,0.06073322,0.101222,0.1214664,0.02024441,0.1214664,0.08097763,0.02024441,0.1821997,0.04048881,0.03036661,0.09109983,0.08097763,0.03036661,0.07085542,0.1113442,0.1619553
potato038.png,p,0.1327513,0.09155259,0.07324208,0.07781971,0.283813,0.05493155,0.1831052,0.009155259,0.1052855,0.0457763,0.1144407,0.01831052,0.03204341,0.1373289,0.02288815,0.08239733,0.0457763,0.05493155,0.01831052,0.05035393,0.1922604,0.1556394,0.03204341,0.1098631,0.04119867,0.05950918,0.160217,0.01373289,0.2700801,0.009155259,0.09155259,0.06866445,0.1739499,0.1419065,0.1556394,0.05950918,0.00457763,0.01373289,0.09613022,0.06866445,0.09155259,0.09155259,0.02288815,0.210571,0.2380367,0.0457763,0.05493155,0.02288815,0.1693723,0.05035393,0.09155259,0.08697496,0.1190184,0.2883907,0.06866445,0.03662104,0.05035393,0.1281736,0.02288815,0.1647947,0.05035393,0.06408682,0.1327513,0.06408682,0.02746578,0.160217,0.03662104,0.01373289,0.09613022,0.160217,0.1693723,0.1144407,0.01831052,0.06408682,0.123596,0.09155259,0.04119867,0.05950918,0.08697496,0.06866445
potato039.png,p,0.1552861,0.1199938,0.2646923,0.06352615,0.01764615,0.1305815,0.04588,0.1058769,0.1517569,0.02117538,0.09881846,0.01058769,0.2258708,0.04940923,0.1588154,0.04940923,0.06705538,0.1446985,0.1164646,0.06705538,0.01764615,0.05293846,0.1164646,0.04588,0.1058769,0.1094062,0.01411692,0.07764307,0.1552861,0.09175999,0.09175999,0.05999692,0.1235231,0.03176308,0.08823077,0.05646769,0.03176308,0.04940923,0.06352615,0.3070431,0.1905785,0.06352615,0.1129354,0.05999692,0.1482277,0.2646923,0.04940923,0.04235077,0.1023477,0.1905785,0.01411692,0.08823077,0.06705538,0.04588,0.02470461,0.1799908,0.01764615,0.03176308,0.03882154,0.1023477,0.05293846,0.09528923,0.05293846,0.07058462,0.06352615,0.07764307,0.1870492,0.06352615,0.04588,0.06705538,0.1058769,0.07764307,0.1976369,0.1199938,0.1446985,0.1199938,0.04235077,0.08823077,0.1552861,0.03529231
potato040.png,p,0.1503234,0.1118259,0.05499636,0.1888208,0.09899344,0.1888208,0.08982739,0.02199854,0.1521566,0.05132993,0.03849745,0.08066133,0.1833212,0.02749818,0.1576562,0.1356577,0.08249453,0.1704887,0.04216387,0.1099927,0.1319913,0.1484902,0.0458303,0.06599563,0.04033066,0.09349381,0.04399709,0.155823,0.08799417,0.0769949,0.1228252,0.05682957,0.1521566,0.02749818,0.1154924,0.1044931,0.04949672,0.05866278,0.06599563,0.1686555,0.1099927,0.06232921,0.09532702,0.1576562,0.1594894,0.2804814,0.1704887,0.05866278,0.1026599,0.05682957,0.02199854,0.1411573,0.09532702,0.1154924,0.04033066,0.1044931,0.04216387,0.09349381,0.0458303,0.07332848,0.04949672,0.0769949,0.09716024,0.07882811,0.06416242,0.1429905,0.1484902,0.1484902,0.07149526,0.0458303,0.08432775,0.08982739,0.2218186,0.1008267,0.0916606,0.1301581,0.08249453,0.08799417,0.1393241,0.04766351
potato041.png,p,0.0601041,0,0.0515178,0.0257589,0,0.1459671,0,0.1287945,0.0601041,0.0171726,0,0.0171726,0.1459671,0.0171726,0.0515178,0,0.1116219,0.1888986,0.0601041,0.0257589,0,0,0.008586301,0.0601041,0.0171726,0.0601041,0,0.0257589,0.1287945,0.0343452,0.0601041,0.008586301,0.085863,0,0.008586301,0.2490027,0.0515178,0.2919342,0.0429315,0.2404164,0.0772767,0.008586301,0.2060712,0.0257589,0.0686904,0.4722465,0.0343452,0.171726,0.008586301,0.1631397,0,0.1373808,0.0601041,0,0,0.171726,0.0171726,0.0257589,0.0429315,0.0257589,0.0429315,0.0601041,0,0.1459671,0.0257589,0.1459671,0.257589,0.0171726,0.0343452,0.0171726,0,0.0257589,0.1373808,0.2232438,0.0515178,0.0686904,0.1202082,0.0772767,0.1545534,0
potato042.png,p,0.04065951,0.0948722,0.0948722,0.1897444,0.06776585,0,0.02710634,0.01355317,0.01355317,0.02710634,0.04065951,0.393042,0,0.1626381,0.01355317,0.1897444,0.02710634,0.06776585,0,0.01355317,0.2439571,0,0.04065951,0.04065951,0.04065951,0.01355317,0.1219785,0,0.1219785,0.01355317,0.393042,0.1897444,0.04065951,0.02710634,0.1084254,0,0.01355317,0.01355317,0.0948722,0.01355317,0.2168507,0.1761912,0,0.05421269,0.06776585,0,0.01355317,0,0.01355317,0.05421269,0.04065951,0.04065951,0.01355317,0.0948722,0.02710634,0.01355317,0.02710634,0,0,0.0948722,0.04065951,0.0948722,0.1897444,0.01355317,0.4337015,0.02710634,0.01355317,0.05421269,0.1355317,0.02710634,0.0948722,0.1355317,0.02710634,0.06776585,0.01355317,0.01355317,0.02710634,0.01355317,0.02710634,0.01355317
potato043.png,p,0.06090919,0.09897744,0.05710237,0.09897744,0.152273,0.06090919,0.1256252,0.007613649,0.0304546,0.1484662,0.07232967,0.1865344,0.07994331,0.1636935,0.01142047,0.06852284,0.03806825,0.01142047,0.03426142,0.03426142,0.06852284,0.1446593,0.02664777,0.04568189,0.1103979,0.03806825,0.2017617,0.05329555,0.1408525,0.0304546,0.1218184,0.2512504,0.0152273,0.01903412,0.05329555,0.0304546,0.01142047,0.01903412,0.0152273,0.02284095,0.1446593,0.07232967,0.03806825,0.06852284,0.1484662,0.01903412,0.08375014,0.01142047,0.06090919,0.09517062,0.4301712,0.02664777,0.05329555,0.09136379,0.4568189,0.03426142,0.1751139,0.06852284,0.03806825,0.0304546,0.1560798,0.07613649,0.1446593,0.03426142,0.1256252,0.03806825,0,0.0304546,0.08755697,0.09517062,0.05710237,0.07613649,0.01142047,0.07232967,0.09897744,0.04187507,0.02664777,0.0152273,0.02284095,0.04568189
potato044.png,p,0.09610196,0.2317753,0.07348974,0.08479585,0.1243673,0.01130611,0.1243673,0.01130611,0.02826528,0.1469795,0.1243673,0.03391834,0.005653057,0.293959,0,0.1582856,0.02826528,0.005653057,0.06218363,0.07348974,0.1639386,0.03391834,0.07348974,0.005653057,0.08479585,0.04522445,0.1356734,0.02826528,0.1695917,0.0395714,0.07348974,0.1356734,0.02826528,0.06783668,0.06783668,0.1130611,0.02826528,0.02261223,0.07348974,0,0.2091631,0.06783668,0.04522445,0.1865509,0.08479585,0,0.1356734,0.01130611,0.09044891,0.1243673,0.2204692,0.02826528,0.05653057,0.2317753,0.20351,0,0.1074081,0.05087751,0.02261223,0.1300203,0.08479585,0.04522445,0.2430814,0.07348974,0.1413264,0.005653057,0.03391834,0.04522445,0.1526325,0.299612,0.1243673,0.1300203,0.01130611,0.1413264,0.01130611,0.0395714,0.04522445,0.02261223,0.03391834,0.07348974
potato045.png,p,0.1646174,0.06516103,0.09602679,0.08230868,0.05144292,0.1611878,0.0480134,0.1268925,0.09945632,0.08230868,0.06173151,0.1303221,0.1063154,0.02057717,0.1543288,0.09259726,0.1303221,0.07202009,0.07202009,0.1508992,0.04458387,0.1097449,0.1646174,0.05144292,0.02743622,0.09602679,0.02743622,0.0240067,0.1543288,0.09602679,0.0857382,0.06516103,0.0857382,0.03429528,0.07544962,0.1749059,0.1371811,0.1371811,0.1680469,0.1028858,0.0857382,0.03086575,0.2297784,0.1200335,0.1543288,0.1268925,0.08916774,0.1611878,0.116604,0.1131744,0.04115434,0.09945632,0.05487245,0.05830198,0.03086575,0.1200335,0.03086575,0.0857382,0.06173151,0.181765,0.1131744,0.0857382,0.04458387,0.1200335,0.02743622,0.1954831,0.06173151,0.1749059,0.09602679,0.07887915,0.08916774,0.07544962,0.1268925,0.1303221,0.2092012,0.07887915,0.1371811,0.1680469,0.1543288,0.07544962
potato046.png,p,0.07422301,0.08129187,0.0848263,0.1661182,0.1519805,0.04948201,0.197928,0.02827543,0.07068858,0.03887872,0.197928,0.04241315,0.08129187,0.05301644,0.07775744,0.1095673,0.0600853,0.04948201,0.03534429,0.07422301,0.2297379,0.08836073,0.03534429,0.1307739,0.09189516,0.05655087,0.1060329,0.01413772,0.09189516,0.02120657,0.1661182,0.1095673,0.1024984,0.024741,0.1095673,0.05655087,0.02120657,0.007068858,0.1131017,0.03180986,0.2085313,0.07775744,0.01413772,0.1837903,0.1625837,0.04948201,0.07422301,0.007068858,0.1131017,0.0600853,0.05655087,0.1272395,0.1201706,0.2827543,0.09896401,0.1060329,0.03180986,0.1272395,0.02827543,0.1201706,0.0848263,0.04948201,0.1837903,0.1166362,0.05655087,0.09189516,0.08129187,0.024741,0.09189516,0.3852528,0.1166362,0.1413772,0.04241315,0.1060329,0.07068858,0.09189516,0.04594758,0.07068858,0.07068858,0.04594758
potato047.png,p,0.1526807,0.08839406,0.06428659,0.06428659,0.08035824,0.1767881,0.1205374,0.2571464,0.09642988,0.136609,0.1285732,0.06428659,0.1446448,0.01607165,0.07232241,0.06428659,0.2491105,0.1526807,0.07232241,0.1446448,0.04017912,0.09642988,0.07232241,0.09642988,0.1848239,0.08839406,0.01607165,0.1607165,0.1607165,0.07232241,0.08035824,0.04017912,0.05625077,0.02410747,0.05625077,0.2089314,0.04821494,0.06428659,0.05625077,0.1044657,0.07232241,0.09642988,0.136609,0.04821494,0.2651822,0.04821494,0.05625077,0.08839406,0.06428659,0.1285732,0.04017912,0.08035824,0.2089314,0.04821494,0,0.07232241,0.03214329,0.136609,0.03214329,0.04821494,0.1044657,0.06428659,0.05625077,0.08839406,0.06428659,0.07232241,0.1446448,0.04017912,0.1526807,0.07232241,0.07232241,0.08839406,0.1125015,0.1205374,0.1446448,0.1767881,0.1928598,0.04821494,0.05625077,0.06428659
potato048.png,p,0.174787,0.1103918,0.1241908,0.03679727,0.08739352,0.06899489,0.05059625,0.0229983,0.1379898,0.1195911,0.1195911,0.1149915,0.08279387,0.09659284,0.03219761,0.1011925,0.03679727,0.1057922,0.01379898,0.1011925,0.4001704,0.08279387,0.05059625,0.1609881,0.05519591,0.08279387,0.1057922,0.02759795,0.1425894,0.03679727,0.07359455,0.1057922,0.08739352,0.03219761,0.07819421,0.05059625,0.01839864,0.01839864,0.05519591,0.05059625,0.09199318,0.1195911,0.04139693,0.07359455,0.1701874,0.08739352,0.08279387,0.03679727,0.174787,0.05059625,0.06899489,0.05519591,0.07359455,0.1977853,0.03679727,0.1241908,0.1287905,0.1011925,0.05519591,0.1839864,0.05979557,0.06899489,0.1655877,0.03219761,0.07819421,0.07359455,0.06439523,0.05059625,0.07359455,0.1793867,0.1333901,0.3357751,0.08279387,0.04139693,0.04599659,0.1563884,0.01839864,0.06439523,0.1655877,0.05979557
potato049.png,p,0.1519348,0.07958487,0.1374648,0.1302298,0.1808747,0.08681986,0.09405485,0.09405485,0.09405485,0.02893995,0,0.05064492,0.1085248,0.1229948,0.05787991,0.1519348,0.08681986,0.1085248,0.09405485,0.2242846,0.07234988,0.2315196,0.04340993,0.05064492,0.07958487,0.1229948,0.05064492,0.1085248,0.02170496,0.1446998,0.05787991,0.04340993,0.1591697,0.03617494,0.1664047,0.05064492,0.1664047,0.09405485,0.05787991,0.06511489,0.04340993,0.08681986,0.1953447,0.007234988,0.1157598,0.06511489,0.1302298,0.1808747,0.2242846,0.01446998,0.05787991,0.1446998,0.1157598,0.1157598,0.09405485,0.1012898,0.1953447,0.08681986,0.1446998,0.07958487,0.1374648,0.1446998,0.05787991,0.07958487,0.03617494,0.1519348,0.03617494,0.1085248,0.1881097,0.02170496,0.06511489,0.07958487,0.09405485,0.1012898,0.09405485,0.03617494,0.1519348,0.04340993,0.07958487,0.05787991
potato050.png,p,0.08804958,0.1340456,0.1563866,0.1721566,0.1866125,0.08410706,0.243122,0.05519526,0.1011913,0.1340456,0.09067793,0.1011913,0.05125275,0.106448,0.05519526,0.1117047,0.04073936,0.06176613,0.07227951,0.1340456,0.09856297,0.1695283,0.05388109,0.1340456,0.1274748,0.05782361,0.1734708,0.06833699,0.0919921,0.05650944,0.1524441,0.1997543,0.07359368,0.1787275,0.1353598,0.04599605,0.08279289,0.04993857,0.07622203,0.05125275,0.09462045,0.1393023,0.05256692,0.0775362,0.1931834,0.03022598,0.1327315,0.06439447,0.1261606,0.0630803,0.1090764,0.06702282,0.1616433,0.05388109,0.1301031,0.06176613,0.08804958,0.1432448,0.114333,0.07885037,0.1577007,0.1195897,0.1432448,0.04731023,0.09330627,0.114333,0.05650944,0.08410706,0.1419307,0.1261606,0.07622203,0.1103905,0.04468188,0.07359368,0.09856297,0.07622203,0.08542124,0.08804958,0.05913778,0.1642716
potato051.png,p,0.01568254,0.2195555,0.1568253,0.01568254,0.1411428,0.01568254,0.07841267,0,0.01568254,0.2038729,0.07841267,0.06273014,0.1254603,0.2509206,0,0.0470476,0.03136507,0,0.1097777,0.01568254,0.06273014,0.2195555,0.1725079,0,0.235238,0.01568254,0.1725079,0.07841267,0,0.09409521,0.01568254,0.09409521,0,0.01568254,0.03136507,0,0.01568254,0,0.03136507,0,0.0470476,0.1725079,0.03136507,0,0.1097777,0,0,0.01568254,0.01568254,0.01568254,0.2195555,0,0.01568254,0.03136507,0.2038729,0.01568254,0.2195555,0.03136507,0.01568254,0.07841267,0.0470476,0.01568254,0.1881904,0.01568254,0.3293332,0.03136507,0,0.0470476,0.4234284,0.09409521,0.01568254,0.0470476,0.0470476,0.06273014,0.1411428,0,0.01568254,0.03136507,0,0.01568254
potato052.png,p,0.1298328,0.08199965,0.1161662,0.05466643,0.08199965,0.01366661,0.1366661,0.01366661,0.02733322,0.06833304,0.01366661,0.1434994,0.006833304,0.1298328,0.02733322,0.06149974,0.1229995,0.006833304,0.02733322,0.04099983,0.1913325,0.06149974,0.04099983,0.02733322,0.08883295,0.01366661,0.07516634,0.006833304,0.3279986,0,0.08883295,0.1366661,0.006833304,0.01366661,0.08199965,0,0,0,0.06149974,0.03416652,0.5261644,0.08883295,0.02733322,0.05466643,0.1708326,0.01366661,0.006833304,0.02733322,0.06149974,0.1434994,0.1503327,0.03416652,0.02049991,0.1161662,0.06149974,0.09566626,0.04783313,0.02049991,0.006833304,0.06149974,0.04099983,0,0.1024996,0.01366661,0.382665,0.03416652,0.02733322,0.06833304,0.1366661,0.1229995,0.08199965,0.1503327,0.006833304,0.1161662,0.1093329,0.02733322,0.04783313,0.08883295,0.02049991,0.02733322
potato053.png,p,0.1317087,0.08398813,0.09353223,0.1431616,0.09734988,0.1336175,0.1794292,0.05726463,0.1756115,0.05153817,0.01908821,0.04390289,0.1488881,0.0362676,0.09162342,0.09734988,0.1221646,0.1641586,0.1126205,0.1469792,0.1183469,0.1450704,0.04581171,0.04772053,0.1240734,0.05917346,0.03435878,0.05917346,0.1660674,0.06489992,0.07826167,0.04962935,0.1756115,0.07635285,0.1679763,0.08017049,0.03817642,0.07635285,0.06680874,0.1202557,0.1412528,0.1183469,0.1946998,0.04008524,0.2519644,0.1469792,0.1088028,0.06871756,0.202335,0.1030763,0.01908821,0.160341,0.1030763,0.08398813,0.07444403,0.1431616,0.03435878,0.106894,0.02481467,0.07635285,0.08589695,0.1259822,0.04772053,0.1107116,0.04962935,0.1145293,0.1183469,0.08971459,0.1317087,0.01527057,0.08780577,0.1126205,0.1336175,0.106894,0.127891,0.1737027,0.06108228,0.07444403,0.1088028,0.05917346
potato054.png,p,0.08638398,0.04991074,0.07678576,0.0307143,0.06718754,0.1689287,0.08062505,0.09406255,0.08638398,0.1305358,0.1900447,0.03839288,0.09982149,0.01343751,0.0959822,0.05183039,0.1650894,0.1478126,0.05758932,0.1228572,0.02303573,0.1036608,0.1420536,0.06142861,0.05758932,0.08062505,0.02303573,0.06142861,0.09790184,0.09982149,0.04223217,0.03455359,0.2284376,0.09982149,0.1574108,0.172768,0.140134,0.07294647,0.07486612,0.08830363,0.1055804,0.06910718,0.1919644,0.04991074,0.2380359,0.1094197,0.1362947,0.1958037,0.1497322,0.1362947,0.0172768,0.1881251,0.08830363,0.03455359,0.03263395,0.09982149,0.05375003,0.1055804,0.02303573,0.07294647,0.09214291,0.1286161,0.06142861,0.172768,0.01535715,0.1612501,0.1209376,0.1439733,0.06718754,0.05566968,0.04607145,0.04415181,0.1017411,0.1554912,0.1113394,0.09406255,0.1055804,0.0479911,0.220759,0.09406255
potato055.png,p,0.1372296,0.09949143,0.1166451,0.03773813,0.07204552,0.1543833,0.078907,0.1235066,0.1372296,0.0617533,0.1372296,0.04116887,0.09606069,0.03430739,0.06861478,0.08233774,0.1063529,0.09606069,0.1269373,0.1475218,0.1097836,0.1337988,0.1097836,0.05832256,0.05832256,0.1063529,0.06518404,0.04459961,0.1509525,0.1303681,0.08919922,0.05146109,0.1269373,0.1235066,0.1337988,0.08233774,0.09606069,0.1818292,0.1406603,0.1166451,0.1337988,0.06861478,0.1132144,0.09262995,0.1783984,0.1166451,0.07547626,0.1132144,0.144091,0.1989829,0.05832256,0.06861478,0.1063529,0.09949143,0.05832256,0.09606069,0.06861478,0.08576848,0,0.1406603,0.1132144,0.1509525,0.04803035,0.07204552,0.09949143,0.1097836,0.1269373,0.05146109,0.09949143,0.1406603,0.1543833,0.1612447,0.1132144,0.1543833,0.1372296,0.08576848,0.06518404,0.1646755,0.1783984,0.04803035
sgbeet001.png,s,0.1277699,0.106049,0.1162706,0.06516264,0.1252145,0.09966051,0.07666193,0.03449787,0.08560582,0.09071662,0.1878217,0.06899574,0.1162706,0.07793963,0.04983025,0.09710512,0.08943892,0.08560582,0.02299858,0.1213814,0.2312635,0.1086044,0.1367138,0.05238565,0.04344176,0.05877415,0.186544,0.03449787,0.1954879,0.03705326,0.06005185,0.1175483,0.06899574,0.1226591,0.08305042,0.1098821,0.03194247,0.01916548,0.05238565,0.08049503,0.09710512,0.05621875,0.07027344,0.1277699,0.1635455,0.1034936,0.07155114,0.03066477,0.08943892,0.1034936,0.2517067,0.03194247,0.09838281,0.2133757,0.09838281,0.07666193,0.2031541,0.1009382,0.02172088,0.1341584,0.05110795,0.04599716,0.08943892,0.03322017,0.06388494,0.06899574,0.09710512,0.06516264,0.07155114,0.2964261,0.1597124,0.2184865,0.1098821,0.05238565,0.1175483,0.08432812,0.02683168,0.08560582,0.09838281,0.1124375
